reviewId,userName,content,score
0091cefa-7645-4933-865a-f10d131fc8ed,Rakha Rasendriya,turun kan berat game nya tod gak bisa main lagi gw,2
252ca894-1582-43e6-971f-3bf502dc46bc,Umar Mustafa Karim,Seru,5
6c5fd8af-e348-4c5f-9e4b-5c11b8b6bc6c,Patrick Putra Lumbantobing,Target market nya bukan saya. Gameplaynya katanya singleplayer. Singleplayer apaan yg mesti gacha? Game singleplayer masih banyak di yg lebih baik di store android dan pc. MMO juga bukan. Mau main bareng temen susah karena cuma bisa 1 atau 2 karakter yg bisa di deploy. Ini game cuma buat bakar uang. Esensi fun dari game tersebut tidak ada di game ini. Kecuali definisi fun dari lu itu adalah hidup untuk bakar duit dan menunggu rejeki dari gacha.,1
ea3101e9-ca52-4991-96c6-33fb5833a5ee,Foxanne Indonesia,Geeeloooo ini game udah kayak RPG #1 gila bangeeeeettttt,5
eac98d95-2197-4d39-a3e1-79cb27db81d0,Dew a,"Pas awal rilis langsung main walaupun cmn bentar karna hpnya panas buat main gensin dan g kuat jg walau rata kiri, pengen main ntar klo dah upgrade tapi udh ketinggalan jauh.",5
bb5ad967-3522-4ca2-ac19-42cd9aa17bac,Ali Budi,Pingin dowload tapi hp ku gak kuat 😢,3
b6417313-af17-45ac-8f0d-404cbea8cd9d,Yeri Pratama,Game nya bgus dan keren,5
f27a0a55-8b8d-439e-a666-120345704362,Kuro,Halo developer game nya bagus tapi saya ada masalah saat saya Explorer di wilayah mondast per persenan nya stuck tidak mau 100% padahal sudah pakai kompas dan map interaktiv sudah saya Explorer ulang masih tetap nambah persenan.Itu penyebabnya apa,4
c10af104-6f17-487b-9999-bbf88234c74d,Sueb Fitra,Bagus sekali,4
46beb5bf-0418-4f38-8d14-12d1b5c24eeb,Gg Pro,Kok ga bisa di download padahal ruang penyimpanan ada 2 gb emng harus berapa?,5
a959e0a0-01e9-48af-9980-bcf71f5f7f19,Starchasm Nyx,"kenapa sih, sering mati mati sendiri? lagi ngerjain quest, di domain, explore terus tiba tiba mati sendiri. kan kesel? ga ada angin ga ada hujan terus ngelag, mati, hidup, mati, hidup layarnya",2
f89a6022-3c6f-4547-bd85-fe6dbcec79cc,Zola Sean,Seru bet sih,5
995275d8-1728-49a1-8a9b-412745528ccc,Firmansyah Nur Syam,kebanyakan update,1
ac253827-8fb8-4719-903b-fcf27df40c06,Konco Laknad,Intine apik,5
28e1ecb1-b206-4ba9-9f60-0addb7d6a79e,Febri Romansyah,Petualangan asik dan seru.,5
2fd1d560-6118-4b30-b674-c1d2315c0054,R.O ramadhan,Entah kenapa gameplay sekarang bagus apalagi story nya dan tolong story utama jangan sad end,5
a7a8fdb8-2f82-4b28-9927-d6a2438a9ebf,Hafid Dz,Game nya si bagus tapi download data nya lama,5
08c2ef52-0d54-4b52-941d-45efefaa00f6,Subhan adzani Cherman,Mo coba dulu yah bg🗿 kalau bagus ku kasih b5 deh,4
b2e1a358-42f2-4a17-aa52-dd957255d70a,Pidah Hasan,Saya sangat suka dengan permainan genshin impact,5
ba0deedc-8b92-45d7-9a32-6ef5ca66463a,TRK 1A 23 Muhamad Aldo Ryanda,Kul,5
8e4391a5-6530-4a28-be96-cf24daafacdb,Muhammad Taufik,"Aku suka gamenya, ceritanya memarik dan grafiknya jg bagus",5
9cd92ab4-5242-4899-a144-b6d16745a2dd,Rafael Zoe,"semenjak update sumeru 3.0 knp banyak glitch grafis ya kadang gameplay terasa laggy dan saat pergeseran layar terdapat glitch yang aneh terdapat layer putih, hitam, atau ungu (tergantung kondisi)",5
8cb79367-4de6-46dc-96e1-ed4b8f839faa,Child Max,"Game satu satunya yang bikin saya nyaman Karna cara mainnya santai dan gak buru, selain itu pada garfiknya bagus dan juga banyak karakter"" Menarik dan gg🔥🔥",5
89447cd0-6175-4b73-a14a-3ea7f26f6f66,wite BLACK,TERIMA KASIH DEPLOVER UPDATE BARU INI BAGUS BANGET DAN UNTUK UPDATE KEDEPAN NYA SAYA NANTIKAN MUDAH²AN LEBIH BAGUS LAGI DARI SEBELUMYA 🥰,5
aa24ea73-eb99-4b3b-8159-ee926ab15d0b,Adi Satrio,Keren,5
9a49fd70-9f3a-447c-b76f-ec4eef0715ab,Dwi Wahyuni,"Hoyovers tolong perbaiki bug di quest archon ""bunga mekar dalam penjara"", saat ingin mengerjakan quest itu tiba tiba aku mengalami crash, ganggu banget. Aku jadi gabisa ngerjain quest archon, mohon di perbaiki:(",4
43a06bac-0d6a-48f1-8ac6-e3cebcfa379d,Reza Septian,Gameplay keren bagus kok apalagi grafik beuh kyk 4K😁,5
a9865f91-e836-49c2-a728-f2db2f68fdef,Wilson Amos,"Gamenya asik,cuma yg bikin kesel tu masuknya lama,memeriksa datalah,verifikasi berkas lah,lama bet nunggu, itupun untung pake wifi,gatau gimana kalau yg masuk pake data",3
78bccf81-048e-4382-b4af-65a0766df919,Arfan A.,Keren kog gege semoga tmbh 😎❄❄🆒😎😎😎🆒😎 🤯🤯🤯😩😩🥰😝😭🥶😭😜😂😨😝🥶😭😛😎😎😎👆,5
b1d7013e-27e9-4c43-8712-538ee6865eeb,Q& A,Tolong bantu jawab. Saya baru. Ini homescreen loading downloadnya 17 gb? Kaga salah? Nyanyi aja patah2.. Tolong bantu jawab,2
160eb182-995c-4589-8d8f-f867a8379dc7,maulana maulana,tngkatkan,5
6924c87c-62fe-4790-84a9-c573cedfe4d8,Sayid Zalva,a good game But why do i have to wake up at 3 WIB am just to reset spiral abyss,3
a3197dbd-3aa2-43ab-b082-36dd67596f4f,Yasser Rafi,Beuhh🥶☝️,5
9a5b37a7-d809-4470-8d4f-3495ae050cb1,Azka Sya'Bana,Di suruh like ama Justin,5
738edcc3-1df3-4795-919b-0fcc711f2304,Rag Dbfid,Aplikasi nya bagus,5
73d047c2-1bd3-4c9a-ac94-bf99561f5d4b,Ismadi Heriyono,maaf genshin aku beri bintang satu karena kamu membuat caca menangis'karena diberi zhongli kamu jahad sekali genshin,1
79246937-de82-455d-b447-e2d0e98c50ab,Salsabilla Rahmawati,Trims,1
56f8003c-e16a-4a04-a094-4f5a8217e27d,Aza Ekawati,Daebak pokoknya,5
46cd92c4-a013-4f42-8205-b259c660f410,Wishy Escobar,Download Datanya Suka Sering Ulang Mulu,1
e8ba4940-57c5-42b6-b3fb-9a7fe8096d21,roy aldo,Yae Miko adalah dps limited paling buruk di genshin impact,5
47fcbf2e-de02-4037-8e01-f885fc0fb1e4,Gregory Gustavo,Mantaff,5
a6bf7047-cb48-4061-b6df-0b3389c5f588,Cuma Cuma,Grafik nya baguss keren,5
8f4c75ab-5642-42e5-8b3c-d4419a19847d,Johan Ardianto,Cerita yang bagus,5
51d62b4e-4924-4fb0-9047-6460b2cd3375,Seiyuu 21,"Game judi, slalu hard pity huuu, cape cape nguli dikasi qiqi anjj.",1
78047345-fe7e-4e9c-9a89-ff8d847b43ec,Zulfa Ramadhan,Amazing,5
b2d6d379-bbba-4d5f-af91-26f8acb3ec56,Cita Hhh,lumayan,5
ffaf3c19-3a59-449b-a608-1f1781006295,Bintang Ramadhana utama,Keren bet keren dah ni game,5
96ef4686-ddb4-489e-8dbd-e83ab83a2c4a,Smooth Shaker,"Baru Install, Register Agak Sulit, Web Resmi Sering Eror, Tapi Akhirnya Bisa Verifikasi Akun. Sekarang Lagi Proses Mengundah Data Awal 2GB, Tapi Lamanya Sangat Mintak Ampun, Padahal RAM Android Saya 6GB. Semoga Aja Klo Udah Sabar Sampe Full Undah, Ini Game Sesuai Ekpektasi, Klo Gak Sesuai, Ya Pencet Un Install Aja !!",2
e4a9f2fb-7cb0-42f1-8046-4f22800eee06,Isahisah 1122,"Genshin impact belum pernah mengecewakan saya, pengalaman bermain saya sangat puas kecuali saat gacha, tapi itu sudah menjadi hal yang lumrah di setiap game, sisanya anda yang melihat komentar ini bisa merasakan sendiri eksperiennya.",5
6dad9cc8-e5b1-4083-a83d-b8eb87126187,Rexy Purnama graha,Mantap pokoknya,5
11c9f347-5707-4dd7-8133-71f8b6cf0e54,Yonathan.,Spiral terlalu susah,4
af74b258-471c-42d7-a1ba-1c58831c1c47,Ari Nugroho,Update terbaru 3.0 ping Drop,1
5f212d31-df4a-48e3-808c-9aae27c54987,JOWO POLOSAN,Updet di app galeri lahh... Untuk updet susah klo pakai apk..,5
730f7f7b-e8fd-4152-ac7a-d8aaefbd4258,Yaksha Xiao,"Device udah gak mendukung. Udah main dari 1.6 dan saya belum bisa merasakan 3.0, see you next time genshin impact, sukses selalu! -traveler",4
1b962367-a0f7-4301-bdeb-9f5b8bdf88ec,Wajib Ijo,Game yg gak buat gwe toxic lagi setelah vakum main ml,5
2226d619-90e8-458f-b5c7-d2305d28c50f,Devi Marlinda,"Akun saya hilang,kecewa bangett..",4
1c7cf07b-ec14-4caa-9cc8-bfd58610925b,Rio Ferdinand,Game nya bagus,5
21825967-cdfe-43a8-a363-76414edb577a,David Setyo,Game nya bagus benget dan grafik ya bagus,5
2d166b57-e48d-4b51-ad17-8108d3fd21d6,Aldi Ibnu,"Game yamg bikin stres, menguras kantong dan kurang worth it buat lu yang menginginkan faktor hiburan semata.",5
2d06bd32-c75f-4e6b-8b7d-5d70a20d37f6,MAULANA HIDAYAT,Bagus bet semoga di perbanyak misi nya sama ceritanya + mapnya,5
2bbc1c9b-2e7f-4761-ad50-8590f570174b,rischa amelia,Cman -Karakternya aja rada kaku,5
d24ff357-e9bb-4aa2-b6f8-b768d660cc68,Rachmat Agung Wardana,Bagaimana cara login padahal jaringannya bagus tolong permabaiki jadi kesel,1
f666a4fe-2c12-49d1-9e97-2eb0b6fe8b11,Jake,I hope my phone is still able to play this,5
b399808f-c676-4e49-8910-b38f2436977c,Ven Gun,grafik bagus gameplay ok story mantap saya suka,5
722e4f4d-e307-4f6d-ae99-3262136fa8f2,Muhammad Rajiq ghaiyyas,Semenjak update sumeru jadi gk bisa pake jendela mengambang tolong kedepannya diperbaiki,1
a0127f12-a6b3-4e76-b118-685521d79347,Jovan Nathanael,Bagus,5
1e3d2833-ce37-48e9-8fb3-7f8efb4de2b9,Icwan Gamers,Ping merah terus..padahal jaringan sudah bagus...ada apa dengan server inj,1
7924bd00-7db4-4210-8e34-97804385723f,Himowo Laknat,Biji,5
3d15bd3b-0565-478d-b496-e69123f01d4f,Rizki 89,Bagus,5
ec9ec2a2-7436-41ab-bbe8-f1a3616c3823,Muhammad Herizal,F...u...c...k hoyo Why Cryo Melt is nerf. bring it back as before.,1
c0d777f4-3637-49ae-a7e2-aa31bca351b9,Arya,Best,5
1cadb1d7-3114-4925-9215-15a570d57478,junjun,"GRAFIKNYA + GAMEPLAYNYA UDAH KERENN😎😎, mudah dipahami juga!! tapi, terkadang, pas mau lawan boss baru, aku selalu ngira kalo mreka ngga bakal muncul dari underground dan sebagainya, quest, teleport waypoint maupun boss agak susah dipahami jika sudah berada ditengah sinyal ikon bossnya, itu saja keluhanku, thank u so much for the service, HoYoVerse!",5
82d8f956-fb09-46ab-b536-038d7eb092c4,Riswan Alamsyah,"Quest nya terlalu berbelit-belit, gaada fitur skip conversation, kelamaan malah boring jadinya",1
6db95cd7-fea3-4313-8e1e-629f95059e85,iko aja,seru gamenya 🗿,4
fe2807f8-7304-4d00-98ce-9bcc12dee0c3,Giota Naldox,Cukup lemao game nya,5
215b4031-3f64-44fc-b9be-55ea8ad5a3d7,Abdul Qodir,Amazing graphic...nice gameplay...unique character,5
35c0bad0-0e68-4a7f-beba-44a50ae18d02,Redmi Note,zFuyooo,5
85792862-9871-4194-a076-65552f494d03,19.naufaldo dzb,Tolong tingkatkan rate mendapatkan artefak ber status crit dmg dan crit rate,1
54f0b37a-151d-4142-9c7b-021fcb54adc3,Haura Nabilla,Sangat keren syah suka,5
a3d0dfe2-e039-4ad4-842c-f3aa8a3a2bf2,Nikno Kano,Bosen,1
c2d5559b-3faa-4916-8e97-fbc56e194fa1,Lesley Chan,Mantap walau hp Saya kentank game ini bisa lancar dimainkan! Ngk kek game sebelah yg katanya 8gb tapi lagnya mintak ampun,5
16029ab4-7d21-4eff-8658-d8f495e5fb15,KR15T4NTHO AR135,Gamenya keren grafik mantap penuh petualangan,5
ea90087f-1ed8-401b-a871-1a47d880f02d,Mata ne Music,makin berat saja ini game,3
6adfa0a3-9cd6-4695-8b08-1d7845555a0c,dim swan,"Riwayat bug, permohonan dri bulan 7 gak berubah! Saya tidak pernah dapat bintang 5 padahal pity udah 120an",5
9959662f-b74d-425e-b63d-4265dc7d7523,Naomi Sakina,BAGUSS BUANGET,5
dcbf3a21-2b1b-47a2-99ae-4948925c077e,Shafira Agustyanissa,"Gamenya bagus, mana karakter nya ganteng"" lagi, sukaaaaaaaaa",5
ce4dcd52-3282-4cba-bea7-1ca2fba4b267,Maulana Ishab,Kentang hp gw,1
addf6517-5afb-4e51-9eba-261f45b57d16,M Akhdan Satriadji,AKU MENYUKAI INI GAME KALIAN HARUS DOWNLOAD INI ATAU KALIAN AKAN MENYESAL DAN BTW GAME KAYAK ANIME AKU SUKA ANIME GAME INI KHUSUS UNTUK WIBU:),5
804ba708-357e-46f9-b82c-7118077b22dd,Much Sakri,Baru maen tolong kasih reward,4
e4dcd5b5-c1a0-4355-a94e-3ca505aece1a,Evi Nopiyanty,Ram nya gede,1
c1f22597-2541-455c-9d8d-fe779bffdb78,Abdul Hannan Azizi,Sangat bagus untuh sebuah game handphone,5
b9839494-5303-4000-b22b-86cebc94a920,Evi Yulianti,Kalo download Daleman ny ngotak tolol,1
8ac2bdd6-8b3b-43c1-87e4-ffcab556ca74,Fajr 137,Oke,5
43ba8f1b-b01d-4bcd-868a-a673d5bd2313,Ghazawan Farsyad,"Oy min bagi genenis crtstal yg 2 rebu dong, pen beli zhongli😭",5
b2bb3150-ac2b-4425-b8ad-32346931f071,Xiao Lin,kntl gpernah hoki di artefak,2
dcf46a59-d645-485b-898b-ac6641d6c80f,shickhi yansyah,Sayang penyimpanan nya aja gede banget khusus hp speek 6 -8,1
a892cb89-d176-4253-bfbe-e2cc0de39496,ShaAru. ri2806_,"Game serasa ANIME🤯 dari grafik, story, design, character, detail, cinematic, sampe dubbingnya-pun AAA OVERALL SEMUANYA PERFECT BANGET 😭👍tapi.. penyimpanan memisahkan kita💔, mungkin kalo dikira² total penyimpanan game ini bisa sampe diatas 24GB. Ohya buat yang maen trus sering ngeblank itu mungkin karna emang hp kalian aja yg gacocok sama gamenya. Dan untuk yang terakhir aku mau ucapin terimakasih banyak buat game developer karna udah bikin game sebagus ini😭❤️semoga kalian enjoy the game👍🏻",5
5164b5f0-92a6-4d00-97e6-686246b1813b,Ibu Atiek,Ntaps,5
2132de43-c717-41ca-a357-302e5ad9deed,durrun nafis,"Tanpa kata,",1
cfc218c8-06cc-49dd-81ab-451ae47ee6fb,Ahmad Muazzam,🅚🅔🅡🅔🅝🅚🅔🅡🅔🅝🅚🅔🅡🅔🅝🅚🅔🅡🅔🅝🅚🅔🅡🅔🅝🅚🅔🅡🅔🅝,5
03857675-3d07-4ecf-af93-566fc41c1b6b,jerren effendy,Bagus banget,5
10761e34-4f8f-42e4-ac28-5968769b7a7c,IWAN,fps please 90/120,4
eeeb1095-34c0-448d-a5a8-54fd8e030a04,Sulastri Semeru,Game nya berat,5
b51505e6-3a4f-4d01-9d0c-c7f6de99d216,Rizky Saputra,Untuk grafik lumayan lah ga terlalu berat di hp ram 3 ke atas,5
2d1be41f-cbbd-49ff-902e-cd86bdffac47,Damis Sugiarti,Game nya bagus tapi masi ada masalah biasa nya ga bisa login game nya ini bug atau sinyal jelek kalo bug tolong di perbaiki,4
729ee28d-5e38-4b4c-b87a-0fcafb90d0f6,Aqila Putri,Lagi download wkwk 😆😆,3
991067f3-5e95-4e68-85e1-6b77d1e1be4f,Lang Hoshi,"Garena aku mau nanya, apakah benar ff itu game burik, dan apakah benar Tower of Fantasy adalah game yang sangat bagus dan adik dari Genshin Impact dan apakah Hoyoverse adalah film Marvel dari kelanjutan film Dr. Aneh Banyak Verse dan apakah benar kalo FS pembohong dan mengeluarkan pistol kalo mengamuk dan apakah benar dukun itu adalah para wibu yang terkena skizofenia dan apakah hamzah itu suka prot prot dan apakah Hu Tao bisa didapatkan dalam 1x spin dan apakah Zilong adalah kakak dari HuTao",5
35c445a0-bf87-4724-8407-36c83f5b9364,Bahrul Ulum,Ngelag,1
02d79aab-906e-49cb-85a9-32fceb117209,Ababil Reza,GG gaming,5
4e46cd85-7c18-4ae7-9c02-f3c217d0db80,Indra Dwi cahya,Game terbaik yang pernah gua mainin di android cuy kalian wajib download. Oh iya tapi ada syaratnya untuk memainkan game genshin impact ini. 1.kalian harus memiliki ram minimal 4GB 2.kosongkan rom minimal 8GB Dijamin deh bisa dimainkan dengan lancar gua aja yang hp ram 4GB bisa main digrafik medium lancar lagi gak ada kendala yang namanya lag. IS THE BEST FOREVER FOR MIHOYO!!!,5
bce4a419-4414-4ef3-b774-887c88e503b0,Ahmad adji,Pemgalaman bermain yang luar biasa,5
1a98c27f-14b1-4bb6-bc59-82b2ce4ac3c1,orahobi game,pengen main tapi hape kentang🥲,5
5d82e4f6-5d49-495b-971e-8b6ebbb94b56,Leonel Risky,Ini game 4no aku tdk suka karena isinya bokep semua,1
c99aa1ce-c2cc-491d-a304-a06ff239e369,Dewi Sitorus,Bagus,5
c076eafd-ec2f-450d-965f-fa1c1ea5afbe,Visky Raynata,Hu tao wangy,5
b5790ea3-b72f-4be5-841b-33cf48139d1c,Richard Alfaprianto,game yg menarik,5
4533ebec-f2cd-4057-a563-7065e00422bf,Mochroby Nugraha,Mantap segini dulu,5
2b786333-5f64-4dfd-943d-c0168315d321,Indra Pratama,Keren,5
65b794ad-e866-436b-a7ea-8af593ed72f8,Slow Man,Yetetea yegeye,5
f5df0cde-0dc5-4d29-b672-a4c2a3d0dfc3,Fachri Amalluddin,Riweuh update terus mana sistem update lemot,1
c586d854-d7f8-4a84-ba15-836289125798,Haju Mo,good game,5
d286758a-cbdf-476d-b04e-4057a63f298c,Keanu Fadhil,Download tannya 16 GB gila banget langsung gua hapus,1
b0bd07c2-8e0e-4ce2-8163-21077a20a236,muhammad sulton hilqudz dikri,Bagus,5
6e0398ce-f76a-4fd2-a0fd-2d4d84bb795d,Deo Yosri Meliala,Gacha bgsttttt,1
ad4c8830-f49c-424b-b040-87625eeed8b2,Kuda Bakar,P gabut bjirrr,5
241b9ae9-e7f8-47a9-a05b-1b4661ba842a,Zaidan Bajanandra,Game ini seru!,5
f9c21ffd-daa7-4515-85a7-8bfcb7e6a4c1,Rendy_Fadeli Imni,Gem nya sangat bagus dan grafik yang bagus,5
7eae5a35-ba46-4a05-b29c-8ba2ac2c407b,Wildan Agung,Gem ini banyak boba nya gw suka boba☕🗿,5
35f1de5d-306b-4238-9169-c73352369dc4,AINUL YAQIN,Geame elek penyimpanan masih banyak sinyal juga bagus cit juga ngak 😞👍,1
dabe25f3-ee36-4f0a-a882-369777886cc2,Fitri ani,Aku doglot tapi anehya eggak bisa masuk mohon di perbaiki ya,4
71331d94-13c4-4e3f-b9a0-0ee4a4687677,Beben gem,Min gua mintak tolong tambah slot kerater satu lagi percuma kalau kerater banyak kalau engk dipakai.,5
a8dad852-ebf7-49ba-b77b-f35db27bf60f,Sulthan Jangga,Gacha ku ampas min 😔☝️,3
a2cfe517-795f-4473-b71f-b9a60f840e25,Joel Hutasoit,Hp kentang gak usah download awas meledak tu hp,3
c7b4ccbd-2b24-4413-9c74-e00e2d37ac56,Muhammad Furqan,"Rate drop artefak dimohon untuk di permudah, saya bosan dapat sampah terus.",5
ab36f34e-9b4c-41fc-83d3-159329bed5a1,Rendy Sembiring,Perfectoooooooooo Nick Ayaka server Asia,5
f27b3b3a-98af-4f20-91ab-848377c06ac3,Tarmi Bagus,"Tolong perbaiki sistem lokasi penempatan local specialized di sumeru seperti rukka, lokasinya terlalu acak dan sulit dijangkau secara cepat",4
fc2e4092-a857-4a48-a117-e6fdebe5d8b0,Bert,Mantap,5
b3f6179c-dbf3-4c50-a8a0-7956234f7e66,AldiG Mozzaccino,Mantap,5
557aff49-6971-404f-805b-73c0b963bdbe,M apriadi Winata,Terlalu besar GB ny,5
7d687c94-8c8b-4911-b398-5c88f2d9e723,Muhamd Muzaqi,"Haduuh sampai 16750,sekian data terlalu tinggi gk mampu untuk nunggu nya butuh satu hari buat bisa masuk",2
09836f70-8472-4afa-8900-7cc50a0e6325,Sebut ja Diky,Bagus,5
79637f00-66b2-4f50-8bbd-c82558d5b265,Xueli Chan,Dek dek kalo kaga bisa tu kentang suporter genshin Jagan maksa lah kalo HP ya rusak kasih bintang 1 pula nanti hedek esempe emag tulul main ep ep aja,5
e480cf2b-4e03-47eb-90e6-bc91ea33ac64,eka yasa,Opn world yang sangat luar biasa..game keren,5
726d9b17-fea3-4f99-9291-f34fe7baf4c1,anjar wibawa,Tolong dipercepat spawn materialnya.,4
ca90caba-d76c-4282-816f-0739e2f297d2,Riyan Nurliansyah,"Apa masih bisa pakai akun lama, soalnya akun lama pakai mihoyo",5
9a65a881-b5f9-4473-8355-027f19e73ee2,Rio Febrian,Game bagus,5
44056585-b343-4503-b1cb-5c6ba0aba354,Sakura CH,Game nya keren banget grafik nya keren and charakter nya juga keren.Semangat Naikin Ar nya🤩👍🏼,5
3aec036d-4c31-4f55-9667-5b17fccd39c0,Rizky Bakek,Kren dan menyanangkan grafik nya,5
41bfadfc-b825-4115-95ce-e57ec1da8c5d,Aditya Cames,"Ttp memaksa bermain walau ngelag dan 8bit ,demi waifu wangy wangy wangy uhh segss",5
e006a8a8-82ca-4adf-9b26-1d6200749dc7,Kelvin cursed,👍,5
b1a90cc8-d796-4ebc-916c-0bdc3e146119,Saroha Sitorus,Bagus,5
b61bb789-0ef2-40d7-a64b-2184689ff5f4,zukar Gaming,"Gamenya seru, grafiknya jga bagus",5
faa0288b-11d1-4230-9199-ab08bfffd4d0,Dimas Saputra,Cocok banget buat ram2gb Nisar meledak😁😁😁😁😁,5
d77a5710-c363-4c3d-ac2a-becf4d89399d,Triger GAMING,Udh instal trs aku buka suruh donlod data 16gb hadeh gk muat strongest gua padahal pengen main😔,3
e8fa6a84-9096-441f-aa1a-a0e1034b101a,JOSEPH JOESTAR,Uh!,3
7066a91f-bc18-4825-9737-19ae0a55f5a6,Leni Puspasari,Anak muda jaman sekarang mainnya game 4no,1
7268fb76-ee96-4863-a2df-ea7cd84d0d0b,Ar Rayan,Game nya menarik dan penuh petualangan yg seru pokok nya bagus deh,5
c571065c-f6db-450a-90b2-6d063d931574,askara sahil risky,Saya suka game ini mirip dunia anime,5
d9e1fe1e-9433-4770-89b3-2adab6bce32d,rumah channel,Mantep,5
6d640901-064a-40f9-8c6d-34bc32966286,rahmad bondan,Mantab bet,5
e57ed44b-806b-428f-af5a-3cb9435516f5,Jefry95,"Very good open world game even though there are a lot of sensors everywhere and finding materials is very difficult if you want to go up to level 36 and the enemies are getting fiercer especially complicated puzzles, Complicated puzzles just to open a side story or a small treasure box are really unreasonable alias stingy,For the main character who is very weak, you have to buy a strong B5 character, which is very draining on the wallet and does not include artifacts that are lost.",3
cf0147cf-c841-4b73-9abb-11917689a2cf,Muhamad Fiqri,Try,4
a5565294-bf8c-46cf-886d-ed68477d6565,michael manihuruk,Masih heran kenapa dibilang mmorpg padahal coop cuman bisa 4 orang,5
69a1015a-d429-4b93-a0b9-1f10c06f1624,WABIL ZAKY ARIYADI PUTRA,gamenya bagus tapi bikin panas HP tolong kasih ada versi kenyangnya,1
7953aab1-fe73-4825-bf31-e752d7f10af8,Acok Tob,Belum sangat paham,4
91acff60-a1f8-4d82-9b76-60ce3f229cab,syahrul efendi,game story berkedok rpg tapi bagus juga sih game nya,5
e0d28131-21ce-4bcd-9e08-8825e8c6963c,thohirin hadi soeprapto,Bagusss ❤️❤️,5
09155209-15b1-4cf2-9bba-35acf564237b,Raflyy01 01,"Woi lah , kenapa saya di kasi Mona >:( Saya ingin Zhongli huuuuuuuhuuuuuuu huuuuu",4
b51b390f-5aea-4e89-a036-666b5fc60cc3,Andi Rizki Gunawan,Pen main nanti kLo udan ganti hp,5
7b09e2ad-f666-4f47-b1de-3ead5196d46d,Chilza Arsy,"Game ini sangat bagus, walaupun saya belum mencoba main nya saya hanya mendownload data nya saja belum saya main full game nya",5
0668e8da-faf1-4b0b-a75c-5d6fe64217e5,Google LLC,Gem 4NO 🥵🥵,5
db0bd827-2540-4454-a309-77b909e0c247,Kahfy Mrc,Perlu waktu untuk memahami smua peraturan nya tpi game nya seru koq,4
c123c894-2b9e-4b2d-abad-4051f903d3e7,ALVIAN gaming,Mihoyo tambahin di android bisa memakai controller tanpa pihak ke 3 donk biar seru,5
1b13929e-d1bf-41a5-a8d3-f4f2ea912231,Xlef Fiq,Bagus,5
7718a229-b728-4cbc-935d-5174946409b4,Hariri Ahsan,Sangat bagus saya sangat merekomendasikan game fantasi ini,5
05b9efb9-c9f3-43af-9dec-68ae32c20f19,foxy pandora,"Lovely open world game, no comment, great job for a great game, thanks for entertain us goodjob",5
9d105e13-db37-4a96-a7b8-9e77ad2fd9d4,Justine Mauricio,Burik gk bisa di donload game paling burik ter sedunia,1
8bd6572e-9ce2-4f4e-8772-c5c6eb657a7c,ME //Mata,For no & Bukan ba al tapi Bo'ol,1
b9b1a595-77be-4bbb-bbb6-decd4dc98288,Bayu Crepedsheart,Game FTP banget,5
ae4097fe-2fab-4999-bb2d-045005244b46,LIDYA PUSPITA UNDAHSARI,Game nya seru sangat aku kasih reting 5,5
f252dc20-d654-4e7b-828b-abbaaca3b423,Muhammad Akmal Rizki Faiz,"Hoyoverse please jng terlalu pelit kepada player.. Ini kan game casual kenapa harus sepelit itu ke para player seperti event low budget cosplay hanya menghadiahkan 300 primogem untuk juara 1, tolong diperbaiki lg ke depannya.",5
a20fbc4b-ad50-4f10-a985-21c64ca5a2d6,Nnaa,Hehehehehehe,5
93caf6a2-73bf-42e5-9fcf-d1efa54c7e09,Ahmad bagus Nugroho,"Untuk pihak Hoyoverse, tolong lah, kok akun ku gak bisa di buka ini habis update, akun nya di kaitkan ke Hoyoverse tapi pas masukan sandi, salah terus, padahal udah bener itu. Tapi selalu gagal, tolong lah, akun seharga 350,000 itu.",5
cea5a994-283d-410c-bde8-78a243046388,Raffa Febriansyah,Bagus but sumpah kalian harus coba dan HP kentang pasti gak bisa download ini canda yah🗿,5
fce5af4d-892c-4978-b796-f0aa5ba61e58,Hafid Maulana,Keren!!!!,5
9d8e7fd2-216c-4edc-a81a-dcbe5bbea694,Renaldo Yeremia Sihombing,👍,4
0f179001-c398-4079-a94c-2126f8aa32ec,Fu Hua,"Sebenernya ini game dari segi story dan pemandangan sih bagus banget tapi untuk segi battlenya jelek banget.Contohnya lawan cicin mage,Udah dihadapin ke cicin magenya malah pas ngehit tiba2 karakternya belok ke anak anaknya.Dihadapin kemana ngehitnya kemana",2
10ea1dd5-dd2e-456b-9934-0a1fcbbe2aef,Arjuna Dewi,Sempurna 👍 sumpah 🤞🤞🤞✌️✌️✌️😁😄😀😀😁😊😊😊,5
6c1d6752-b30f-4071-bd09-b8e501d30dc3,Hithasu Pan,Sangat menghibur,5
3e7db40b-04c8-4582-88d8-5961ddef8c8c,Efni Fauzi,"Grafik nya bagus, game misteri dan petualangan yang seru, seru....",5
f76f7bf8-0ba7-4a78-b2f8-38daae351a33,Ikhbal Rokhmad,Waifunya banyak,5
18f41eef-3df8-452c-9335-36a3e9414ef0,Ali Imron,seruu petualangannya,5
32a2bec6-41ad-4988-a553-25215215fe95,Hanelka Seerano,Wa Ram saya ketar ketir,5
152779af-9dcc-411c-88e1-edb17462f441,Moses D,Bagus,5
78a875aa-8616-4f2b-989a-70ffe9c0e59f,Rama BIASALAH,Story nya bagus banget dan pemandangannya juga bagus.😁,5
